place_id,place_name,state,latitude,longitude,place_type,month,climate,popularity_level,accessibility,budget_thousand_inr,trip_duration_days,companions,interest,safety_index,entry_fee,user_id,session_id,rating_given,review_text,travel_dates_start,travel_dates_end,device_type,engagement_score,mobility_restrictions,language_preference
9085,Rishikesh,Uttarakhand,29.946580998586718,78.21505678396721,Spiritual,Oct,Cold,1.1,Moderate,23,5,Solo,Relaxation,4.5,100,439,994492,3.8,Not worth the price.,2025-09-23,2025-09-28,mobile,17,Wheelchair,English
9086,Mysore,Karnataka,12.298501118262369,76.64091292247527,Heritage,Mar,Cold,4.1,Hard,47,11,Friends,Relaxation,3.4,150,637,940479,2.5,Amazing place!,2025-08-08,2025-08-19,mobile,4,None,Other
9087,Manali,Himachal Pradesh,32.27117212605933,77.2364345326127,Hill Station,Oct,Arid,2.0,Hard,25,4,Couple,Food,1.4,50,996,646778,2.8,Had a wonderful time.,2025-09-10,2025-09-14,mobile,12,Wheelchair,Hindi
9088,Darjeeling,West Bengal,27.0798471780523,88.41448475558573,Hill Station,Mar,Cold,3.8,Hard,13,2,Family,Adventure,3.2,20,4770,223505,1.7,Had a wonderful time.,2025-07-23,2025-07-25,desktop,27,Kids,Hindi
9089,Rishikesh,Uttarakhand,30.20177702764234,78.28370676267967,Spiritual,Aug,Humid,3.7,Moderate,49,8,Couple,Food,1.8,10,1589,706610,2.8,Amazing place!,2025-01-19,2025-01-27,desktop,38,Wheelchair,Hindi
9090,Jaipur,Rajasthan,26.93203148320377,76.05070412332127,Historical,Mar,Temperate,4.7,Hard,21,11,Solo,Culture,3.9,20,1929,842830,1.9,Had a wonderful time.,2025-11-28,2025-12-09,mobile,47,None,English
9091,Leh,Ladakh,34.06918350166783,77.53549763659109,Adventure,Jun,Humid,1.1,Moderate,39,6,Couple,Spiritual,3.0,50,3776,803690,4.0,Amazing place!,2025-10-03,2025-10-09,mobile,4,None,Hindi
9092,Goa,Goa,15.13388815714716,74.13540494185231,Beach,Mar,Arid,2.7,Moderate,36,4,Friends,Nature,2.4,100,2414,768573,4.0,Amazing place!,2025-11-12,2025-11-16,mobile,31,Kids,Hindi
9093,Udaipur,Rajasthan,24.52927346227911,73.50835949766265,Heritage,Dec,Humid,3.0,Easy,45,8,Couple,Relaxation,4.2,150,1226,879897,4.3,Had a wonderful time.,2025-07-24,2025-08-01,mobile,77,Kids,English
9094,Manali,Himachal Pradesh,32.21386748105484,77.15951330775762,Hill Station,Nov,Arid,4.6,Hard,9,10,Solo,Nature,4.2,150,4892,897304,2.4,Amazing place!,2025-06-14,2025-06-24,mobile,75,Wheelchair,Other
9095,Udaipur,Rajasthan,24.532841169579886,73.67264005356009,Heritage,Jul,Tropical,3.2,Easy,19,9,Solo,Adventure,4.2,150,3825,499197,2.6,Had a wonderful time.,2025-11-19,2025-11-28,mobile,3,None,English
9096,Kerala,Kerala,10.795533491330717,76.31366568346408,Backwater,Mar,Cold,4.0,Easy,25,5,Solo,Food,1.7,20,3203,777384,2.2,Amazing place!,2025-11-10,2025-11-15,mobile,32,Wheelchair,English
9097,Udaipur,Rajasthan,24.56463345145583,73.67949746559547,Heritage,Dec,Humid,2.1,Moderate,21,7,Couple,Culture,3.1,20,4233,165520,1.1,Could be better.,2025-06-10,2025-06-17,mobile,87,None,Other
9098,Udaipur,Rajasthan,24.724693941774028,73.63024734181694,Heritage,Dec,Cold,5.0,Easy,8,9,Solo,Culture,4.8,50,4723,508023,4.1,Great for families.,2025-04-03,2025-04-12,mobile,75,Wheelchair,Hindi
9099,Manali,Himachal Pradesh,32.36195947494778,76.99454143363523,Hill Station,Sep,Arid,4.4,Moderate,39,12,Friends,Relaxation,4.8,20,2778,106798,3.1,Amazing place!,2025-07-03,2025-07-15,mobile,70,Wheelchair,Other
9100,Rishikesh,Uttarakhand,30.03106081574401,78.27695596749493,Spiritual,Nov,Cold,1.8,Easy,19,5,Solo,Relaxation,3.6,100,1910,772905,2.7,Not worth the price.,2025-11-26,2025-12-01,desktop,47,None,Other
9101,Goa,Goa,15.292574955907797,74.11192480481024,Beach,Nov,Humid,3.3,Easy,29,4,Couple,Culture,4.7,0,495,216064,1.8,Amazing place!,2025-05-12,2025-05-16,desktop,79,None,English
9102,Kerala,Kerala,10.885986628305368,76.1942726784868,Backwater,Feb,Tropical,3.9,Hard,19,6,Friends,Spiritual,4.4,20,3768,655555,2.3,Great for families.,2025-07-28,2025-08-03,desktop,95,Wheelchair,English
9103,Darjeeling,West Bengal,27.263419725292913,88.18717461834535,Hill Station,Sep,Arid,2.9,Moderate,25,8,Couple,Food,3.8,20,759,298671,3.2,Not worth the price.,2025-06-03,2025-06-11,desktop,33,None,English
9104,Udaipur,Rajasthan,24.709087922730625,73.54143187488113,Heritage,Jun,Humid,3.1,Easy,24,2,Friends,Culture,4.1,0,3111,507455,4.2,Could be better.,2025-09-04,2025-09-06,desktop,28,None,English
9105,Kerala,Kerala,11.080580822375623,76.25194741374497,Backwater,Jan,Arid,2.6,Moderate,30,5,Friends,Food,1.2,50,1433,966415,3.3,Amazing place!,2025-06-18,2025-06-23,mobile,76,Wheelchair,Other
9106,Mysore,Karnataka,12.370730820373524,76.46452033993839,Heritage,Dec,Tropical,2.3,Easy,29,11,Friends,Spiritual,2.4,100,1161,425499,2.0,Could be better.,2025-01-12,2025-01-23,mobile,31,Wheelchair,Hindi
9107,Jaipur,Rajasthan,26.918403233018747,75.7215830174327,Historical,Feb,Humid,2.2,Hard,17,3,Family,Culture,1.2,20,3195,416231,3.3,Great for families.,2025-12-23,2025-12-26,mobile,23,Wheelchair,Other
9108,Varanasi,Uttar Pradesh,25.44187326770608,83.05775700161985,Spiritual,Nov,Arid,1.4,Hard,11,11,Solo,Nature,3.9,100,3456,783502,2.8,Great for families.,2025-12-28,2026-01-08,mobile,65,Wheelchair,Hindi
9109,Varanasi,Uttar Pradesh,25.331781769613393,83.00202835027657,Spiritual,Mar,Cold,1.0,Moderate,22,2,Friends,Relaxation,3.9,20,1651,632195,2.6,Could be better.,2025-04-18,2025-04-20,desktop,40,None,Hindi
9110,Goa,Goa,15.41322848568812,74.18290527627431,Beach,Nov,Tropical,1.1,Hard,16,14,Family,Culture,4.2,50,2922,779509,2.7,Amazing place!,2025-08-31,2025-09-14,mobile,79,Kids,Other
9111,Darjeeling,West Bengal,26.912454029705852,88.37709760881482,Hill Station,Mar,Temperate,1.4,Easy,18,4,Friends,Relaxation,1.2,0,214,354772,1.5,Amazing place!,2025-11-12,2025-11-16,desktop,99,None,Hindi
9112,Jaipur,Rajasthan,26.865879483627932,75.80921148199985,Historical,May,Tropical,1.6,Easy,5,7,Solo,Nature,1.3,10,1779,589232,1.6,Great for families.,2025-03-31,2025-04-07,mobile,68,Kids,English
9113,Darjeeling,West Bengal,27.00167827206213,88.10865898676644,Hill Station,Jul,Tropical,4.3,Easy,31,9,Solo,Culture,4.8,20,4292,680895,2.6,Not worth the price.,2025-01-23,2025-02-01,desktop,86,None,English
9114,Udaipur,Rajasthan,24.576197753164568,73.69670701513498,Heritage,May,Arid,1.1,Moderate,41,12,Couple,Relaxation,4.1,10,555,442851,3.3,Amazing place!,2025-11-24,2025-12-06,desktop,75,Kids,Hindi
9115,Kerala,Kerala,10.77038427319248,76.30576784280369,Backwater,Nov,Humid,1.4,Easy,14,10,Solo,Culture,2.9,0,1398,158929,1.8,Great for families.,2025-02-09,2025-02-19,mobile,52,None,Other
9116,Varanasi,Uttar Pradesh,25.384953539599667,82.97033624121288,Spiritual,Feb,Humid,1.0,Moderate,24,10,Solo,Food,3.4,0,2134,917908,3.9,Could be better.,2025-11-23,2025-12-03,mobile,32,Wheelchair,Hindi
9117,Kerala,Kerala,10.727065313635356,76.05538651093094,Backwater,Aug,Tropical,3.7,Hard,19,4,Friends,Food,4.2,150,989,387959,3.5,Great for families.,2025-10-02,2025-10-06,mobile,33,Wheelchair,Other
9118,Kerala,Kerala,10.613793939075027,76.15894067657874,Backwater,Mar,Cold,2.5,Easy,46,14,Friends,Food,2.7,100,3916,325953,2.4,Had a wonderful time.,2025-01-30,2025-02-13,desktop,59,Wheelchair,English
9119,Varanasi,Uttar Pradesh,25.314127054141903,82.79793110312792,Spiritual,Jun,Tropical,4.7,Easy,13,12,Family,Food,1.9,50,676,500624,4.4,Amazing place!,2025-10-28,2025-11-09,desktop,4,Kids,Other
9120,Manali,Himachal Pradesh,32.304970958224544,77.06902193080896,Hill Station,Jul,Temperate,1.8,Hard,23,7,Friends,Food,1.6,10,2617,726109,4.5,Great for families.,2025-05-22,2025-05-29,desktop,90,Wheelchair,Other
9121,Varanasi,Uttar Pradesh,25.159795346219152,82.94776479639464,Spiritual,May,Temperate,3.8,Moderate,30,10,Family,Nature,3.2,20,1907,120817,3.7,Great for families.,2025-05-12,2025-05-22,mobile,9,Wheelchair,English
9122,Kerala,Kerala,10.8883726286499,76.31904664647949,Backwater,Dec,Cold,3.9,Hard,14,12,Solo,Nature,1.6,0,2385,800148,2.1,Had a wonderful time.,2025-03-28,2025-04-09,mobile,28,Kids,English
9123,Jaipur,Rajasthan,26.92493738573897,75.79965940645377,Historical,Jun,Cold,1.5,Moderate,22,6,Solo,Spiritual,4.6,100,3022,798976,3.1,Could be better.,2025-08-20,2025-08-26,desktop,81,Kids,English
9124,Manali,Himachal Pradesh,32.22230050533292,76.92964442463824,Hill Station,May,Cold,3.6,Hard,35,4,Couple,Nature,1.8,50,1186,716033,5.0,Could be better.,2025-06-14,2025-06-18,desktop,45,Kids,Hindi
9125,Rishikesh,Uttarakhand,30.1846652212906,78.37904146952675,Spiritual,Jun,Temperate,2.5,Easy,27,10,Family,Nature,1.4,20,3031,543706,4.9,Had a wonderful time.,2025-05-29,2025-06-08,mobile,36,None,Hindi
9126,Varanasi,Uttar Pradesh,25.288078695073278,82.8643064992629,Spiritual,Aug,Humid,1.8,Hard,48,14,Family,Relaxation,2.6,10,634,970887,4.1,Had a wonderful time.,2025-08-05,2025-08-19,desktop,8,Kids,Hindi
9127,Udaipur,Rajasthan,24.433719846242578,73.72253495284168,Heritage,Nov,Arid,3.3,Easy,23,2,Family,Culture,4.8,10,4018,701143,3.1,Amazing place!,2025-09-14,2025-09-16,mobile,53,Wheelchair,Hindi
9128,Udaipur,Rajasthan,24.517151193643304,73.76264707751389,Heritage,Jan,Arid,2.7,Hard,18,1,Family,Adventure,1.2,100,4438,146297,4.7,Had a wonderful time.,2025-07-18,2025-07-19,desktop,81,Wheelchair,Other
9129,Rishikesh,Uttarakhand,29.850878036796285,78.18486894993885,Spiritual,Nov,Temperate,3.2,Hard,12,4,Solo,Culture,1.5,0,2405,372687,3.1,Great for families.,2025-02-02,2025-02-06,mobile,82,Wheelchair,Other
9130,Mysore,Karnataka,12.386614590312945,76.69964385960205,Heritage,May,Tropical,4.2,Moderate,46,5,Family,Relaxation,4.9,20,4490,255609,4.7,Not worth the price.,2025-08-22,2025-08-27,desktop,50,Wheelchair,Other
9131,Leh,Ladakh,34.20388052829716,77.5770643399537,Adventure,Feb,Cold,4.8,Moderate,14,11,Couple,Food,3.5,150,456,672382,1.2,Amazing place!,2025-03-25,2025-04-05,mobile,69,Kids,Hindi
9132,Manali,Himachal Pradesh,32.16798026114491,77.26514046674626,Hill Station,Apr,Humid,3.3,Easy,32,6,Friends,Culture,2.5,20,4400,874330,4.1,Great for families.,2025-09-14,2025-09-20,mobile,70,Kids,Hindi
9133,Rishikesh,Uttarakhand,30.130860307003886,78.32982486788595,Spiritual,Oct,Cold,1.0,Easy,37,13,Solo,Adventure,1.0,100,3487,914807,3.5,Amazing place!,2025-04-24,2025-05-07,mobile,72,Kids,English
9134,Leh,Ladakh,34.27334280327017,77.42854826500344,Adventure,Feb,Arid,1.0,Hard,29,2,Solo,Nature,1.9,150,4380,621032,2.1,Amazing place!,2025-09-29,2025-10-01,desktop,71,Wheelchair,Hindi
9135,Manali,Himachal Pradesh,32.29122121645726,77.34586114842016,Hill Station,Aug,Cold,2.4,Moderate,8,8,Family,Culture,3.6,10,619,915739,1.6,Not worth the price.,2025-07-18,2025-07-26,mobile,4,Wheelchair,Other
9136,Darjeeling,West Bengal,27.077843004329402,88.37368712571964,Hill Station,Jan,Temperate,1.8,Hard,32,6,Solo,Food,1.9,100,3866,181541,3.8,Amazing place!,2025-10-29,2025-11-04,desktop,71,Wheelchair,Other
9137,Udaipur,Rajasthan,24.613660769377457,73.82216615284082,Heritage,Apr,Cold,2.2,Moderate,25,11,Friends,Relaxation,1.8,100,197,503246,4.2,Had a wonderful time.,2025-02-04,2025-02-15,mobile,48,Wheelchair,Hindi
9138,Mysore,Karnataka,12.208390182489618,76.65879280192225,Heritage,Dec,Humid,3.4,Easy,5,3,Couple,Relaxation,3.3,50,2749,108632,3.6,Had a wonderful time.,2025-01-24,2025-01-27,mobile,98,None,Other
9139,Kerala,Kerala,10.724053294285065,76.2515532488306,Backwater,Jun,Tropical,1.3,Easy,47,13,Family,Nature,3.4,10,2880,649075,3.2,Had a wonderful time.,2025-03-17,2025-03-30,mobile,85,None,Other
9140,Mysore,Karnataka,12.331060727175887,76.69183516679342,Heritage,Apr,Tropical,4.7,Hard,16,9,Solo,Nature,4.4,100,46,308651,3.8,Amazing place!,2025-12-08,2025-12-17,desktop,23,Kids,English
9141,Goa,Goa,15.36798357365869,74.12085028809435,Beach,Aug,Cold,4.3,Easy,46,4,Couple,Culture,2.0,10,374,178131,2.8,Had a wonderful time.,2025-02-01,2025-02-05,desktop,7,Kids,English
9142,Manali,Himachal Pradesh,32.16919216539553,77.31265251718413,Hill Station,May,Arid,3.9,Easy,25,2,Solo,Food,4.2,100,1195,878090,3.7,Could be better.,2025-10-22,2025-10-24,mobile,93,Kids,English
9143,Udaipur,Rajasthan,24.496009834616892,73.69441765408108,Heritage,Dec,Humid,4.4,Easy,31,11,Solo,Adventure,2.3,150,650,947144,3.6,Had a wonderful time.,2025-06-27,2025-07-08,desktop,10,Kids,Hindi
9144,Kerala,Kerala,10.671655416488912,76.1675288351554,Backwater,Aug,Arid,1.6,Hard,32,3,Friends,Culture,3.3,50,4443,213787,3.3,Amazing place!,2025-01-23,2025-01-26,desktop,35,None,Hindi
9145,Goa,Goa,15.329448144515151,74.10507260592904,Beach,Oct,Temperate,3.9,Easy,36,4,Friends,Spiritual,3.1,150,3396,978396,3.0,Had a wonderful time.,2025-09-27,2025-10-01,desktop,94,Kids,English
9146,Kerala,Kerala,10.72915476330681,76.38880635190425,Backwater,May,Arid,1.6,Easy,29,11,Solo,Culture,3.8,100,1548,986667,1.9,Could be better.,2025-12-19,2025-12-30,desktop,28,Kids,Hindi
9147,Mysore,Karnataka,12.48579709199826,76.65010434378654,Heritage,Jan,Cold,4.9,Hard,45,13,Family,Adventure,1.9,150,4564,653459,4.0,Had a wonderful time.,2025-10-23,2025-11-05,desktop,64,Wheelchair,English
9148,Leh,Ladakh,34.017823826005774,77.54443726970453,Adventure,Jan,Arid,2.9,Moderate,28,2,Solo,Relaxation,3.7,150,2089,627169,3.9,Could be better.,2025-08-09,2025-08-11,desktop,68,Wheelchair,Other
9149,Mysore,Karnataka,12.399148568153446,76.58198759197825,Heritage,May,Cold,2.0,Easy,21,14,Family,Food,2.3,0,3168,189345,3.4,Had a wonderful time.,2025-10-30,2025-11-13,mobile,38,None,Other
9150,Udaipur,Rajasthan,24.604602488431656,73.78579379376393,Heritage,Feb,Cold,1.1,Easy,22,7,Solo,Adventure,1.6,150,2090,960733,4.3,Could be better.,2025-09-07,2025-09-14,mobile,70,None,Other
9151,Kerala,Kerala,10.925885185879006,76.25065977883641,Backwater,May,Cold,1.4,Easy,28,4,Friends,Adventure,3.5,50,709,429970,4.6,Not worth the price.,2025-09-19,2025-09-23,mobile,2,Wheelchair,Other
9152,Varanasi,Uttar Pradesh,25.22032477193338,83.05970544072986,Spiritual,Oct,Temperate,2.1,Hard,8,6,Friends,Culture,2.6,0,2087,869025,2.5,Could be better.,2025-03-07,2025-03-13,mobile,19,Kids,Other
9153,Jaipur,Rajasthan,26.92919302771653,75.68568354414604,Historical,Feb,Humid,2.4,Easy,17,12,Friends,Spiritual,3.8,10,4258,898952,3.8,Amazing place!,2025-09-05,2025-09-17,desktop,65,Wheelchair,Hindi
9154,Goa,Goa,15.291172557435463,74.17373304899756,Beach,Mar,Humid,4.8,Moderate,34,10,Friends,Nature,4.2,150,3978,908002,2.9,Could be better.,2025-08-22,2025-09-01,desktop,43,Kids,Other
9155,Darjeeling,West Bengal,27.055752265834133,88.0801868263382,Hill Station,Nov,Arid,1.8,Easy,16,9,Friends,Relaxation,1.6,50,4144,280352,4.7,Could be better.,2025-01-17,2025-01-26,mobile,45,Kids,Hindi
9156,Manali,Himachal Pradesh,32.22275521837779,77.24029174142663,Hill Station,Oct,Cold,3.8,Easy,31,7,Friends,Nature,4.3,50,620,298312,2.0,Great for families.,2025-05-28,2025-06-04,mobile,90,Kids,English
9157,Darjeeling,West Bengal,26.919201322939262,88.30462491502156,Hill Station,Aug,Cold,3.4,Hard,27,6,Couple,Relaxation,4.8,20,111,950364,2.1,Not worth the price.,2025-07-07,2025-07-13,mobile,33,None,English
9158,Mysore,Karnataka,12.298037958912095,76.62297826470191,Heritage,Sep,Humid,2.0,Moderate,20,14,Solo,Adventure,1.3,10,3175,913571,4.9,Amazing place!,2025-04-27,2025-05-11,desktop,96,Wheelchair,English
9159,Goa,Goa,15.280840211185676,73.94914841503275,Beach,Jul,Humid,4.5,Hard,41,2,Friends,Culture,3.3,20,4857,977446,3.3,Not worth the price.,2025-05-28,2025-05-30,desktop,62,Wheelchair,Other
9160,Mysore,Karnataka,12.32383920015149,76.65179091287057,Heritage,Sep,Arid,4.8,Moderate,10,10,Friends,Spiritual,4.5,0,4033,953117,1.5,Not worth the price.,2025-07-30,2025-08-09,mobile,96,None,Other
9161,Manali,Himachal Pradesh,32.10991660426252,77.26400141079357,Hill Station,Aug,Temperate,4.3,Hard,42,8,Solo,Relaxation,3.7,10,3946,993586,1.8,Amazing place!,2025-03-07,2025-03-15,desktop,34,Wheelchair,Other
9162,Goa,Goa,15.311462007311011,74.05072323357844,Beach,Sep,Arid,1.0,Hard,15,4,Friends,Food,3.0,10,4935,251700,5.0,Could be better.,2025-07-15,2025-07-19,mobile,80,Wheelchair,Hindi
9163,Manali,Himachal Pradesh,32.26852465805789,77.20614343608668,Hill Station,Jan,Tropical,4.6,Moderate,28,7,Solo,Spiritual,3.3,150,1211,965357,3.3,Could be better.,2025-12-05,2025-12-12,mobile,97,None,Hindi
9164,Goa,Goa,15.369918194422283,73.99444125305038,Beach,Jul,Arid,1.0,Easy,8,13,Solo,Relaxation,3.6,100,4566,142130,1.0,Great for families.,2025-07-09,2025-07-22,mobile,10,Wheelchair,Other
9165,Rishikesh,Uttarakhand,30.117898222058525,78.33691706530804,Spiritual,Jul,Tropical,2.1,Hard,42,4,Solo,Nature,1.4,0,1577,947056,2.7,Great for families.,2025-11-21,2025-11-25,mobile,94,Kids,Other
9166,Jaipur,Rajasthan,27.001022624342507,75.5730950164015,Historical,May,Cold,4.0,Moderate,21,4,Friends,Relaxation,2.7,150,1506,191321,4.8,Amazing place!,2025-02-04,2025-02-08,desktop,72,Wheelchair,Hindi
9167,Jaipur,Rajasthan,26.996050219625754,75.69399247753049,Historical,Nov,Arid,1.6,Moderate,15,1,Couple,Relaxation,2.4,10,705,972102,2.0,Amazing place!,2025-06-29,2025-06-30,desktop,53,Wheelchair,Other
9168,Jaipur,Rajasthan,26.921241457217658,75.8352837335152,Historical,May,Humid,4.9,Hard,36,5,Friends,Relaxation,1.3,0,4333,630195,3.5,Great for families.,2025-05-05,2025-05-10,desktop,62,Wheelchair,Hindi
9169,Rishikesh,Uttarakhand,30.22954158821923,78.23435509531762,Spiritual,Sep,Tropical,4.1,Easy,21,13,Solo,Culture,1.4,0,2120,917264,3.5,Could be better.,2025-08-07,2025-08-20,mobile,46,None,Other
9170,Rishikesh,Uttarakhand,30.111426522145127,78.40602758147138,Spiritual,Aug,Temperate,3.7,Hard,44,9,Couple,Food,1.5,0,3800,361805,3.9,Great for families.,2025-03-29,2025-04-07,mobile,78,None,Other
9171,Goa,Goa,15.296973160745333,73.99819192340303,Beach,May,Tropical,1.8,Easy,45,4,Friends,Relaxation,2.9,50,2068,281968,1.9,Great for families.,2025-01-13,2025-01-17,desktop,2,Kids,Hindi
9172,Varanasi,Uttar Pradesh,25.321807833087146,83.01323969436105,Spiritual,Nov,Humid,2.0,Hard,29,12,Friends,Food,4.8,150,4181,393642,4.8,Great for families.,2025-06-02,2025-06-14,desktop,8,Wheelchair,Hindi
9173,Varanasi,Uttar Pradesh,25.200525589582675,82.8510075588226,Spiritual,Feb,Arid,3.2,Moderate,6,4,Couple,Spiritual,1.7,150,4692,733029,2.1,Great for families.,2025-11-28,2025-12-02,desktop,93,None,Other
9174,Leh,Ladakh,34.27886361859235,77.49630931362296,Adventure,Jul,Humid,2.3,Moderate,30,11,Solo,Nature,4.6,10,4350,178318,2.4,Not worth the price.,2025-11-12,2025-11-23,desktop,97,None,Hindi
9175,Darjeeling,West Bengal,27.00025774371123,88.2675128566748,Hill Station,Sep,Arid,4.6,Moderate,27,14,Family,Nature,4.4,100,127,659743,1.4,Could be better.,2025-07-19,2025-08-02,mobile,69,Kids,Other
9176,Kerala,Kerala,10.869318231286885,76.31759059026386,Backwater,Mar,Humid,1.6,Moderate,30,5,Family,Food,2.5,100,1172,709179,3.0,Amazing place!,2025-09-14,2025-09-19,mobile,73,Wheelchair,English
9177,Rishikesh,Uttarakhand,30.06551353116621,78.25200956733363,Spiritual,Mar,Humid,3.4,Easy,23,3,Friends,Relaxation,1.5,100,4824,980043,1.7,Could be better.,2025-07-07,2025-07-10,mobile,63,Wheelchair,English
9178,Mysore,Karnataka,12.448376281155973,76.6577152776472,Heritage,Jul,Humid,2.3,Moderate,16,9,Family,Relaxation,2.7,10,1299,606291,3.6,Had a wonderful time.,2025-07-21,2025-07-30,mobile,1,Kids,Other
9179,Udaipur,Rajasthan,24.485900413183533,73.73081671836273,Heritage,Sep,Arid,1.4,Moderate,40,14,Couple,Relaxation,3.7,50,4470,297052,4.3,Great for families.,2025-05-12,2025-05-26,desktop,22,None,Other
9180,Leh,Ladakh,33.91788311332389,77.62070026947347,Adventure,May,Temperate,1.7,Easy,14,4,Family,Food,4.0,150,2962,842984,1.1,Had a wonderful time.,2025-12-09,2025-12-13,desktop,22,Wheelchair,English
9181,Goa,Goa,15.234007394361106,74.18395593685052,Beach,May,Arid,2.2,Hard,33,4,Friends,Relaxation,2.7,0,646,195126,2.3,Not worth the price.,2025-11-10,2025-11-14,mobile,55,Wheelchair,Hindi
9182,Goa,Goa,15.338735383825309,74.20132941991739,Beach,Jul,Tropical,2.9,Moderate,13,11,Friends,Food,1.3,10,139,131733,4.5,Not worth the price.,2025-01-29,2025-02-09,desktop,79,Wheelchair,Other
9183,Udaipur,Rajasthan,24.7463652000826,73.68462039456055,Heritage,Jun,Cold,2.6,Hard,12,12,Couple,Relaxation,3.4,20,3469,923247,4.9,Not worth the price.,2025-10-31,2025-11-12,mobile,86,Kids,Hindi
9184,Kerala,Kerala,10.816667191847538,76.30258248312342,Backwater,Apr,Tropical,4.9,Moderate,44,6,Family,Spiritual,3.2,150,2038,990168,4.2,Could be better.,2025-08-31,2025-09-06,mobile,12,None,Other
9185,Manali,Himachal Pradesh,32.20551393541976,77.3060428799465,Hill Station,Apr,Cold,3.4,Easy,26,4,Family,Culture,1.2,100,1967,800891,2.8,Could be better.,2025-12-29,2026-01-02,desktop,16,None,Hindi
9186,Varanasi,Uttar Pradesh,25.54203090822915,82.93297918355174,Spiritual,May,Arid,2.9,Easy,19,11,Family,Nature,4.6,50,1761,496935,3.5,Great for families.,2025-03-11,2025-03-22,desktop,45,Kids,Hindi
9187,Varanasi,Uttar Pradesh,25.03979242628557,82.89702507332572,Spiritual,Aug,Tropical,3.8,Hard,42,7,Family,Spiritual,2.0,20,3616,656540,3.9,Could be better.,2025-04-04,2025-04-11,desktop,70,None,English
9188,Mysore,Karnataka,12.372820935823507,76.53724174217761,Heritage,Apr,Humid,3.8,Hard,23,2,Couple,Relaxation,3.9,20,3813,380270,3.0,Great for families.,2025-10-07,2025-10-09,mobile,33,Wheelchair,English
9189,Rishikesh,Uttarakhand,30.163712626597512,78.23508942942742,Spiritual,Nov,Tropical,1.4,Hard,47,2,Couple,Adventure,2.9,20,1113,932113,1.6,Had a wonderful time.,2025-07-02,2025-07-04,desktop,40,Wheelchair,English
9190,Mysore,Karnataka,12.321330906362906,76.64385174156962,Heritage,Sep,Cold,2.8,Moderate,39,12,Friends,Nature,1.2,50,129,683508,4.0,Not worth the price.,2025-03-02,2025-03-14,mobile,69,None,Hindi
9191,Manali,Himachal Pradesh,32.311523991520225,77.32625418932463,Hill Station,Oct,Tropical,2.5,Hard,47,8,Friends,Spiritual,1.7,10,2846,184227,4.2,Had a wonderful time.,2025-02-06,2025-02-14,desktop,8,Kids,English
9192,Mysore,Karnataka,12.326279930141125,76.66026607507955,Heritage,Mar,Humid,3.8,Easy,43,5,Couple,Culture,4.8,50,981,259347,1.2,Had a wonderful time.,2025-04-25,2025-04-30,mobile,71,None,Other
